"TimeStamp (DateTime)","Device Name (String)","Cable 1 Temperature (Degs. C)","Cable 2 Temperature (Degs. C)","Cable 3 Temperature (Degs. C)","Analog Input Loss Reason Code (AI LC)","Bottom Oil Temperature (Degs. C)","Wireless Signal Strength (%)","CPU Boot Counter (AI LC)","Enclosure Temperature (Degs. C)","Ambient Temperature (Degs. C)","Sensor Regulated Input Power Voltage (mV)","Metering Channel Sensor (1 = Rog Coil) (BITMAP)","Sensor Energy Storage Voltage (mV)","System Freqency Determination (BITMAP)","Apparent Power Winding 1 (kVA) (kVA)","KVarHr Accumulated Winding 1 (KVarHr)","KVarHr Accumulated Winding 1 (Rolling) (KVarHr)","KWHr Accumulated Winding 1 (KWHr)","KWHr Accumulated Winding 1 (Rolling) (KWHr)","Apparent Power Winding 2 (kVA) (kVA)","KVarHr Accumulated Winding 2 (KVarHr)","KVarHr Accumulated Winding 2 (Rolling) (KVarHr)","KWHr Accumulated Winding 2 (KWHr)","KWHr Accumulated Winding 2 (Rolling) (KWHr)","Apparent Power Winding 3 (kVA) (kVA)","KVarHr Accumulated Winding 3 (KVarHr)","KVarHr Accumulated Winding 3 (Rolling) (KVarHr)","KWHr Accumulated Winding 3 (KWHr)","KWHr Accumulated Winding 3 (Rolling) (KWHr)","Winding 1 Current (Amps) (Amps)","Winding 1 Fault Magnitude (Amps)","Winding 1 K-Factor (BLANK2)","Winding 1 Power Factor (PF)","Winding 1 Current THD % (%2)","Winding 1 Voltage THD % (%2)","Feeder 1 Phase A Voltage (Volts)","Winding 2 Current (Amps) (Amps)","Winding 2 Fault Magnitude (Amps)","Winding 2 K-Factor (BLANK2)","Winding 2 Power Factor (PF)","Winding 2 Current THD % (%2)","Winding 2 Voltage THD % (%2)","Feeder 1 Phase B Voltage (Volts)","Winding 3 Current (Amps) (Amps)","Winding 3 Fault Magnitude (Amps)","Winding 3 K-Factor (BLANK2)","Winding 3 Power Factor (PF)","Winding 3 Current THD % (%2)","Winding 3 Voltage THD % (%2)","Feeder 1 Phase C Voltage (Volts)","Winding 1 Hotspot Temperature (Degs. C)","Transformer Top Oil 1 Temperature (Degs. C)","Winding 2 Hotspot Temperature (Degs. C)","Transformer Top Oil 2 Temperature (Degs. C)","Winding 3 Hotspot Temperature (Degs. C)","Transformer Top Oil 3 Temperature (Degs. C)","Winding 1 Current Harmonics Seq (BITMAP)","Winding 1 Voltage Harmonics Seq (BITMAP)","Winding 1 Percent Load (%)","Winding 2 Current Harmonics Seq (BITMAP)","Winding 2 Voltage Harmonics Seq (BITMAP)","Winding 2 Percent Load (%)","Winding 3 Current Harmonics Seq (BITMAP)","Winding 3 Voltage Harmonics Seq (BITMAP)","Winding 3 Percent Load (%)","[DI 1]/LTC Cmd Fail","[DI 2]","[DI 3]","[DI 4]","[DI 5]","[DI 6]","[DI 7]","[DI 8]","[DI 9]","[DI 10]","[DI 11]","[DI 12]","[DI 13]","[DI 14]","[DI 15]","[DI 16]","[DI 17]","[DI 18]","[DI 19","[DI 20]","[DI 21]","[DI 22]","[DI 23]","[DI 24]","Top Oil Temp Alarm","Top Oil Temp Trip","Tank-LTC LO Temp","Tank-LTC LO-LO Temp","Overload Alarm","Cooling Load Alarm","Winding Hotspot Alarm","Winding Hotspot Trip","Enclosure Temp Alarm","Analog 2 Alarm","Voltage Sag/Swell Alarm","Gas Device Alarm","Analog Sensor Loss","LTC Motor Amps Alarm","K-Factor Alarm	","Fault Current Alarm	","Power Loss Alarm	","Power Factor Alarm","Not Used","Not Used","CoolEfficiency Alarm","Bushing Condition Alarm","LTC Excess Ops","LTC Excess Reversals"
"2013-12-16T20:04:23.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","1","398","35.4","35.4","4920","15","4593","60","-71.8","3669800.69999998","6394.2","3676264.4","6304.4","85.3","2505746.3","2309.3","2505867.39999999","2430.4","81.8","2505780.1","2343.1","2499282.4","2398.9","263","0","1.03","-84.2","10.47","2.14","273.4","314","0","1.02","87.2","9.17","2.37","272.2","299","0","1.04","79.7","6.92","2.2","274.3","-100","-100","-100","-100","-100","-100","0","0","26","0","0","31","0","0","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T20:09:23.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","1","398","35.4","35.4","4956","15","4598","60","-67","3676350.89999998","6390.9","3682813.1","6299.6","76.8","2505749.6","2312.6","2505873.1","2436.1","75.7","2505784.1","2347.1","2499287.5","2404","246","0","1.03","-77.6","10.47","2.14","273.3","283","0","1.02","83.8","9.17","2.37","272.4","276","0","1.04","74.7","6.92","2.2","274.9","-100","-100","-100","-100","-100","-100","0","0","24","0","0","28","0","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T20:14:23.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","1","398","35.4","35.4","4925","15","4597","60","-65.3","3682901.39999998","6387.9","3689362.3","6295.3","79.3","2505752.8","2315.8","2505878.3","2441.3","73.7","2505787.9","2350.9","2499291.9","2408.4","246","0","1.03","-84.7","5.45","2.3","273.4","265","0","1.02","87.7","5.18","2.37","272.5","256","0","1.05","76.7","3.46","2.34","275.1","-100","-100","-100","-100","-100","-100","0","0","24","0","0","26","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T20:19:23.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","1","398","35.3","35.3","4870","15","4597","60","-64.3","3689451.69999998","6384.7","3695911.4","6290.9","76.9","2505756.1","2319.1","2505883.7","2446.7","70.7","2505791.9","2354.9","2499296.4","2412.9","236","0","1.03","-78.2","5.45","2.3","273.3","283","0","1.02","82.3","5.18","2.37","272.3","258","0","1.05","71.9","3.46","2.34","274.7","-100","-100","-100","-100","-100","-100","0","0","23","0","0","28","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T20:24:23.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","1","398","35.3","35.3","4902","15","4595","60","-64.3","3696002.09999998","6381.6","3702460.7","6286.7","76.9","2505759.3","2322.3","2505888.8","2451.8","72.5","2505795.7","2358.7","2499300.7","2417.2","235","0","1.03","-77.6","5.45","2.3","273.2","283","0","1.02","80.9","5.18","2.37","272.2","264","0","1.05","74","3.46","2.34","275.5","-100","-100","-100","-100","-100","-100","0","0","23","0","0","28","0","0","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T20:29:23.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","1","398","35.3","35.3","4943","15","4586","60","-47.9","3702552.49999998","6378.5","3709009.9","6282.4","59.5","2505762.6","2325.6","2505894","2457","54.5","2505799.5","2362.5","2499305.1","2421.6","179","0","1.03","-80.6","0","2.09","273.8","206","0","1.03","84.2","3.72","2.44","272.8","196","0","1.06","77.6","0","2.21","275.3","-100","-100","-100","-100","-100","-100","0","0","17","0","0","20","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T20:34:23.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","1","398","35.4","35.4","4937","15","4589","60","-62.5","3709103.09999998","6375.6","3715559.3","6278.3","71.1","2505765.7","2328.7","2505899","2462","68.9","2505803.2","2366.2","2499309.2","2425.7","229","0","1.03","-76.9","0","2.09","273.1","261","0","1.03","82.2","3.72","2.44","272.1","252","0","1.06","72.5","0","2.21","274.3","-100","-100","-100","-100","-100","-100","0","0","22","0","0","26","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T20:39:23.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","1","398","35.5","35.5","4947","15","4597","60","-64.9","3715653.29999998","6372.3","3722108.4","6273.9","77.4","2505769","2332","2505904.3","2467.3","72.7","2505807.1","2370.1","2499313.7","2430.2","238","0","1.03","-81.2","0","2.09","273","285","0","1.03","84.5","3.72","2.44","272.1","265","0","1.06","72.5","0","2.21","275.4","-100","-100","-100","-100","-100","-100","0","0","23","0","0","28","0","0","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T20:44:23.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","1","398","35.3","35.3","4946","15","4597","60","-61.8","3722203.79999998","6369.3","3728657.7","6269.7","73.1","2505772.2","2335.2","2505909.5","2472.5","68.8","2505810.9","2373.9","2499317.9","2434.4","227","0","1.06","-82.6","0","3.3","273.2","279","0","1.06","85.3","8.68","2.84","272.2","258","0","1.09","78.1","0","2.53","275.4","-100","-100","-100","-100","-100","-100","0","0","22","0","0","27","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T20:49:23.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","1","398","35.3","35.3","4964","15","4600","60","-49.8","3728754.19999998","6366.2","3735207","6265.5","58.3","2505775.5","2338.5","2505914.6","2477.6","54.4","2505814.7","2377.7","2499322.2","2438.7","182","0","1.06","-78.8","0","3.3","274.1","214","0","1.06","83.3","8.68","2.84","273","198","0","1.09","78.2","0","2.53","275.4","-100","-100","-100","-100","-100","-100","0","0","18","0","0","21","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T20:54:23.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","1","398","35.3","35.3","4938","15","4595","60","-63.4","3735304.49999998","6363","3741756.1","6261.1","71.5","2505778.8","2341.8","2505919.9","2482.9","68.7","2505818.6","2381.6","2499326.6","2443.1","232","0","1.06","-77.5","0","3.3","273.3","263","0","1.06","82","8.68","2.84","272.3","251","0","1.09","72.1","0","2.53","274.6","-100","-100","-100","-100","-100","-100","0","0","23","0","0","26","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T20:59:23.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","1","398","35.4","35.4","4876","15","4600","60","-65.1","3741854.99999998","6360","3748305.4","6256.9","74.7","2505782","2345","2505925","2488","70.7","2505822.3","2385.3","2499330.8","2447.3","247","0","1.03","-82.3","1.02","2.28","273.3","286","0","1.03","85.2","7.01","2.6","272.3","263","0","1.06","75.8","10.42","2.04","274.8","-100","-100","-100","-100","-100","-100","0","0","24","0","0","28","0","0","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T21:04:23.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","1","398","35.3","35.3","4920","15","4584","60","-63.6","3748405.29999998","6356.8","3754854.5","6252.5","74.9","2505785.4","2348.4","2505930.3","2493.3","71.8","2505826.2","2389.2","2499335.3","2451.8","233","0","1.03","-77.2","1.02","2.28","273.6","276","0","1.03","81.8","7.01","2.6","272.4","261","0","1.06","69.3","10.42","2.04","275","-100","-100","-100","-100","-100","-100","0","0","23","0","0","27","0","0","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T21:09:23.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","1","398","35.3","35.3","4918","15","4591","60","-65","3754955.69999998","6353.7","3761403.7","6248.2","77.2","2505788.7","2351.7","2505935.6","2498.6","75.3","2505830.1","2393.1","2499339.6","2456.1","238","0","1.03","-80.5","1.02","2.28","273.5","284","0","1.03","80.1","7.01","2.6","272.2","274","0","1.06","72.2","10.42","2.04","275","-100","-100","-100","-100","-100","-100","0","0","23","0","0","28","0","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T21:14:23.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","1","398","35.2","35.2","4949","15","4591","60","-63","3761505.99999998","6350.5","3767952.8","6243.8","77.4","2505792.1","2355.1","2505940.99999999","2504","73.5","2505834","2397","2499344.1","2460.6","231","0","1.04","-80.1","4.08","2.22","273.6","270","0","1.03","83.8","8.61","2.56","272.4","253","0","1.05","74.9","6.88","2.35","274.9","-100","-100","-100","-100","-100","-100","0","0","23","0","0","27","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T21:19:23.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","1","398","35.3","35.3","4924","15","4599","60","-67.1","3768056.29999998","6347.3","3774502","6239.5","78.9","2505795.5","2358.5","2505946.2","2509.2","73.6","2505837.9","2400.9","2499348.5","2465","246","0","1.04","-82.8","4.08","2.22","273.6","290","0","1.03","86.7","8.61","2.56","272.3","269","0","1.05","74.8","6.88","2.35","274.8","-100","-100","-100","-100","-100","-100","0","0","24","0","0","29","0","0","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T21:24:23.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","1","398","35.2","35.2","4973","15","4602","60","-67.3","3774606.69999998","6344.2","3781051.1","6235.1","79","2505798.9","2361.9","2505951.6","2514.6","74","2505841.8","2404.8","2499352.9","2469.4","240","0","1.04","-81.8","4.08","2.22","273.6","290","0","1.03","84.3","8.61","2.56","272.5","270","0","1.05","75.5","6.88","2.35","275.3","-100","-100","-100","-100","-100","-100","0","0","24","0","0","29","0","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T21:29:23.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","1","398","35.2","35.2","4973","15","4599","60","-65.1","3781156.89999998","6340.9","3787600.2","6230.7","76.2","2505802.3","2365.3","2505956.99999999","2520","72.3","2505845.8","2408.8","2499357.4","2473.9","243","0","1.03","-81.9","4.02","2.13","273.7","282","0","1.03","84","0","2.46","272.5","259","0","1.05","75","0","2.35","275.3","-100","-100","-100","-100","-100","-100","0","0","24","0","0","28","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T21:34:23.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","1","398","35.3","35.3","4945","15","4592","60","-66.2","3787707.39999998","6337.9","3794149.4","6226.4","79","2505805.5","2368.5","2505962.2","2525.2","74","2505849.6","2412.6","2499361.6","2478.1","242","0","1.03","-82","4.02","2.13","273.5","290","0","1.03","87.2","0","2.46","272.5","269","0","1.05","76.2","0","2.35","275.5","-100","-100","-100","-100","-100","-100","0","0","24","0","0","29","0","0","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T21:39:23.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","1","398","35.6","35.6","4879","15","4593","60","-66","3794257.59999998","6334.6","3800698.5","6222","77.8","2505809","2372","2505967.49999999","2530.5","73","2505853.5","2416.5","2499366.1","2482.6","242","0","1.03","-82.2","4.02","2.13","273.5","286","0","1.03","86.3","0","2.46","272.4","265","0","1.05","76.3","0","2.35","275.2","-100","-100","-100","-100","-100","-100","0","0","24","0","0","28","0","0","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T21:44:23.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","1","398","35.3","35.3","4913","15","4588","60","-50.3","3800808.19999998","6331.7","3807248","6218","61.1","2505812.1","2375.1","2505972.49999999","2535.5","56.6","2505857.2","2420.2","2499370.2","2486.7","181","0","1.03","-83","6.95","2.22","274.3","219","0","1.02","86.3","0","2.54","273.3","201","0","1.05","77.4","6.18","2.17","276.1","-100","-100","-100","-100","-100","-100","0","0","18","0","0","21","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T21:49:23.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","1","398","35.3","35.3","4927","15","4586","60","-66.6","3807358.39999998","6328.4","3813797","6213.5","75.9","2505815.5","2378.5","2505977.89999999","2540.9","71.1","2505861.2","2424.2","2499374.7","2491.2","244","0","1.03","-80.7","6.95","2.22","273.7","279","0","1.02","84.2","0","2.54","272.5","259","0","1.05","76.3","6.18","2.17","275.2","-100","-100","-100","-100","-100","-100","0","0","24","0","0","27","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T21:54:23.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","1","398","35.4","35.4","4981","15","4595","60","-51","3813908.69999998","6325.2","3820346.1","6209.1","62.5","2505818.9","2381.9","2505983.19999999","2546.2","58","2505865.1","2428.1","2499379.1","2495.6","186","0","1.03","-82","6.95","2.22","274.7","229","0","1.02","87.5","0","2.54","273.4","210","0","1.05","73.8","6.18","2.17","276","-100","-100","-100","-100","-100","-100","0","0","18","0","0","22","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T21:59:23.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","1","398","35.3","35.3","4932","15","4597","60","-63.2","3820459.09999998","6322.1","3826895.4","6204.9","77.5","2505822.2","2385.2","2505988.39999999","2551.4","72.3","2505868.9","2431.9","2499383.4","2499.9","231","0","1.03","-75.7","6.71","2.29","274.2","277","0","1.02","81.7","0","2.75","273","260","0","1.04","69.4","0","2.48","275.3","-100","-100","-100","-100","-100","-100","0","0","23","0","0","27","0","0","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T22:04:23.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","1","398","35.4","35.4","4952","15","4594","60","-48.8","3827009.39999998","6318.9","3833444.6","6200.6","58.9","2505825.6","2388.6","2505993.6","2556.6","55.3","2505872.8","2435.8","2499387.8","2504.3","178","0","1.03","-83.6","6.71","2.29","275.1","216","0","1.02","85","0","2.75","273.8","201","0","1.04","77.1","0","2.48","276.2","-100","-100","-100","-100","-100","-100","0","0","17","0","0","21","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T22:09:23.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","1","398","35.2","35.2","4918","15","4603","60","-68.6","3833559.59999998","6315.6","3839993.7","6196.2","82.7","2505829.1","2392.1","2505998.99999999","2562","75.9","2505876.9","2439.9","2499392.3","2508.8","251","0","1.03","-82.4","6.71","2.29","274.2","303","0","1.02","86.2","0","2.75","273.1","276","0","1.04","74.3","0","2.48","275.9","-100","-100","-100","-100","-100","-100","0","0","25","0","0","30","0","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T22:14:23.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","1","398","35.4","35.4","4959","15","4598","60","-49.6","3840109.69999998","6312.2","3846542.8","6191.8","58","2505832.6","2395.6","2506004.39999999","2567.4","54.9","2505880.9","2443.9","2499396.8","2513.3","181","0","1.03","-76.9","5.5","2.58","275.1","214","0","1.02","81.7","7.64","2.81","273.9","200","0","1.05","72.1","5.95","2.57","276.3","-100","-100","-100","-100","-100","-100","0","0","18","0","0","21","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T22:19:23.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","1","398","35.2","35.2","4914","15","4594","60","-67.7","3846659.99999998","6309","3853091.9","6187.4","79.1","2505836","2399","2506009.69999999","2572.7","74.2","2505884.8","2447.8","2499401.2","2517.7","247","0","1.03","-81.6","5.5","2.58","274.5","290","0","1.02","84.4","7.64","2.81","273.2","270","0","1.05","77.5","5.95","2.57","275.6","-100","-100","-100","-100","-100","-100","0","0","24","0","0","29","0","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T22:24:23.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","1","398","35.4","35.4","4919","15","4587","60","-67.7","3853210.19999998","6305.7","3859640.9","6182.9","78.6","2505839.6","2402.6","2506015.19999999","2578.2","72.8","2505888.9","2451.9","2499405.7","2522.2","247","0","1.03","-77.8","5.5","2.58","274.6","288","0","1.02","79.9","7.64","2.81","273.3","265","0","1.05","72.6","5.95","2.57","275.6","-100","-100","-100","-100","-100","-100","0","0","24","0","0","28","0","0","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T22:29:23.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","1","398","35.3","35.3","4908","15","4597","60","-69.7","3859760.49999998","6302.5","3866190.2","6178.7","81.7","2505842.9","2405.9","2506020.39999999","2583.4","76.5","2505892.7","2455.7","2499410","2526.5","243","0","1.1","-79.5","11.89","1.94","274.8","287","0","1.04","83.7","6.52","2.57","273.4","267","0","1.09","72.1","4.09","2.28","275.7","-100","-100","-100","-100","-100","-100","0","0","24","0","0","28","0","0","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T22:34:23.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","1","398","35.4","35.4","4948","15","4587","60","-70.7","3866310.59999998","6299.1","3872739.1","6174.1","78.5","2505846.5","2409.5","2506025.89999999","2588.9","73.4","2505896.8","2459.8","2499414.5","2531","258","0","1.1","-85.5","11.89","1.94","274.7","287","0","1.04","86.5","6.52","2.57","273.5","266","0","1.09","78.5","4.09","2.28","276.1","-100","-100","-100","-100","-100","-100","0","0","25","0","0","28","0","0","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T22:39:24.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","1","398","35.4","35.4","4978","15","4599","60","-70.3","3872860.99999998","6296","3879288.3","6169.8","78.7","2505849.8","2412.8","2506031.1","2594.1","76","2505900.7","2463.7","2499418.8","2535.3","257","0","1.1","-78.9","11.89","1.94","274.8","288","0","1.04","83.7","6.52","2.57","273.6","275","0","1.09","73.8","4.09","2.28","276.2","-100","-100","-100","-100","-100","-100","0","0","25","0","0","28","0","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T22:44:23.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","1","398","35.3","35.3","4945","15","4595","60","-72.5","3879410.99999998","6292.5","3885837.1","6165.1","78.7","2505853.4","2416.4","2506036.6","2599.6","73.9","2505904.8","2467.8","2499423.3","2539.8","268","0","1.04","-80","4.36","2.24","274.9","284","0","1.03","80.5","7.99","2.39","273.7","264","0","1.06","75.4","10.24","2.24","276.3","-100","-100","-100","-100","-100","-100","0","0","26","0","0","28","0","0","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2013-12-16T22:49:23.0000000","TIQ_89011704258004089474","-100","-100","-100","0","-100","1","398","35.4","35.4","4958","15","4605","60","-68.2","3885961.29999998","6289.3","3892386.1","6160.6","75.5","2505856.8","2419.8","2506041.89999999","2604.9","71.6","2505908.7","2471.7","2499427.8","2544.3","248","0","1.04","-81.8","4.36","2.24","275.1","277","0","1.03","84.4","7.99","2.39","273.9","259","0","1.06","73.1","10.24","2.24","276.8","-100","-100","-100","-100","-100","-100","0","0","24","0","0","27","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
